"UserName","UserEmail","TotalCommits","AICommits","HumanCommits","AILinesAdded","HumanLinesAdded","TotalLinesAdded","AIPercentage","AvgConfidenceScore","Tier1Commits","Tier2Commits","Tier3Commits","Tier4Commits","Tier5Commits"
"Priyanka-Microsoft",,"3","0","3","0","14","14","0","0","0","0","0","0","0"
"Avijit-Microsoft",,"3","0","3","0","0","0","0","0","0","0","0","0","0"
"Roopan-Microsoft",,"4","0","4","0","2","2","0","0","0","0","0","0","0"
"Prajwal-Microsoft",,"4","0","4","0","486","486","0","0","0","0","0","0","0"
"Prekshith-Microsoft",,"4","0","4","0","53","53","0","0","0","0","0","0","0"
"Mike Swantek",,"2","0","2","0","29700","29700","0","0","0","0","0","0","0"
"Harmanpreet-Microsoft",,"3","0","3","0","14584","14584","0","0","0","0","0","0","0"
"Niraj Chaudhari (Persistent Systems Inc)",,"4","0","4","0","55","55","0","0","0","0","0","0","0"
"Harsh-Microsoft",,"16","0","16","0","976","976","0","0","0","0","0","0","0"
"NirajC-Microsoft",,"1","0","1","0","0","0","0","0","0","0","0","0","0"
"Ayaz-Microsoft",,"4","0","4","0","22","22","0","0","0","0","0","0","0"
